"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"1298","GO:0009992","intracellular water homeostasis",13,0,0.02,1298,"1.000","1.0000"
"1299","GO:0010014","meristem initiation",48,0,0.09,1299,"1.000","1.0000"
"1300","GO:0010016","shoot system morphogenesis",295,0,0.54,1300,"1.000","1.0000"
"1301","GO:0010017","red or far-red light signaling pathway",53,0,0.1,1301,"1.000","1.0000"
"1302","GO:0010019","chloroplast-nucleus signaling pathway",11,0,0.02,1302,"1.000","1.0000"
"1303","GO:0010020","chloroplast fission",25,0,0.05,1303,"1.000","1.0000"
"1304","GO:0010021","amylopectin biosynthetic process",7,0,0.01,1304,"1.000","1.0000"
"1305","GO:0010022","meristem determinacy",25,0,0.05,1305,"1.000","1.0000"
"1306","GO:0010023","proanthocyanidin biosynthetic process",8,0,0.01,1306,"1.000","1.0000"
"1307","GO:0010026","trichome differentiation",99,0,0.18,1307,"1.000","1.0000"
"1308","GO:0010027","thylakoid membrane organization",54,0,0.1,1308,"1.000","1.0000"
"1309","GO:0010029","regulation of seed germination",97,0,0.18,1309,"1.000","1.0000"
"1310","GO:0010030","positive regulation of seed germination",27,0,0.05,1310,"1.000","1.0000"
"1311","GO:0010031","circumnutation",7,0,0.01,1311,"1.000","1.0000"
"1312","GO:0010032","meiotic chromosome condensation",8,0,0.01,1312,"1.000","1.0000"
"1313","GO:0010036","response to boron-containing substance",6,0,0.01,1313,"1.000","1.0000"
"1314","GO:0010037","response to carbon dioxide",20,0,0.04,1314,"1.000","1.0000"
"1315","GO:0010039","response to iron ion",26,0,0.05,1315,"1.000","1.0000"
"1316","GO:0010043","response to zinc ion",54,0,0.1,1316,"1.000","1.0000"
"1317","GO:0010044","response to aluminum ion",15,0,0.03,1317,"1.000","1.0000"
"1318","GO:0010047","fruit dehiscence",15,0,0.03,1318,"1.000","1.0000"
"1319","GO:0010048","vernalization response",23,0,0.04,1319,"1.000","1.0000"
"1320","GO:0010050","vegetative phase change",13,0,0.02,1320,"1.000","1.0000"
"1321","GO:0010051","xylem and phloem pattern formation",104,0,0.19,1321,"1.000","1.0000"
"1322","GO:0010052","guard cell differentiation",27,0,0.05,1322,"1.000","1.0000"
"1323","GO:0010053","root epidermal cell differentiation",193,0,0.36,1323,"1.000","1.0000"
"1324","GO:0010054","trichoblast differentiation",167,0,0.31,1324,"1.000","1.0000"
"1325","GO:0010065","primary meristem tissue development",10,0,0.02,1325,"1.000","1.0000"
"1326","GO:0010067","procambium histogenesis",9,0,0.02,1326,"1.000","1.0000"
"1327","GO:0010070","zygote asymmetric cell division",5,0,0.01,1327,"1.000","1.0000"
"1328","GO:0010071","root meristem specification",9,0,0.02,1328,"1.000","1.0000"
"1329","GO:0010072","primary shoot apical meristem specification",19,0,0.04,1329,"1.000","1.0000"
"1330","GO:0010073","meristem maintenance",248,0,0.46,1330,"1.000","1.0000"
"1331","GO:0010074","maintenance of meristem identity",83,0,0.15,1331,"1.000","1.0000"
"1332","GO:0010075","regulation of meristem growth",66,0,0.12,1332,"1.000","1.0000"
"1333","GO:0010076","maintenance of floral meristem identity",11,0,0.02,1333,"1.000","1.0000"
"1334","GO:0010077","maintenance of inflorescence meristem identity",14,0,0.03,1334,"1.000","1.0000"
"1335","GO:0010078","maintenance of root meristem identity",34,0,0.06,1335,"1.000","1.0000"
"1336","GO:0010082","regulation of root meristem growth",36,0,0.07,1336,"1.000","1.0000"
"1337","GO:0010087","phloem or xylem histogenesis",158,0,0.29,1337,"1.000","1.0000"
"1338","GO:0010088","phloem development",30,0,0.06,1338,"1.000","1.0000"
"1339","GO:0010089","xylem development",53,0,0.1,1339,"1.000","1.0000"
"1340","GO:0010090","trichome morphogenesis",79,0,0.15,1340,"1.000","1.0000"
"1341","GO:0010091","trichome branching",32,0,0.06,1341,"1.000","1.0000"
"1342","GO:0010098","suspensor development",10,0,0.02,1342,"1.000","1.0000"
"1343","GO:0010099","regulation of photomorphogenesis",42,0,0.08,1343,"1.000","1.0000"
"1344","GO:0010100","negative regulation of photomorphogenesis",20,0,0.04,1344,"1.000","1.0000"
"1345","GO:0010101","post-embryonic root morphogenesis",80,0,0.15,1345,"1.000","1.0000"
"1346","GO:0010102","lateral root morphogenesis",79,0,0.15,1346,"1.000","1.0000"
"1347","GO:0010103","stomatal complex morphogenesis",40,0,0.07,1347,"1.000","1.0000"
"1348","GO:0010104","regulation of ethylene-activated signaling pathway",30,0,0.06,1348,"1.000","1.0000"
"1349","GO:0010105","negative regulation of ethylene-activated signaling pathway",20,0,0.04,1349,"1.000","1.0000"
"1350","GO:0010106","cellular response to iron ion starvation",6,0,0.01,1350,"1.000","1.0000"
"1351","GO:0010109","regulation of photosynthesis",51,0,0.09,1351,"1.000","1.0000"
"1352","GO:0010112","regulation of systemic acquired resistance",24,0,0.04,1352,"1.000","1.0000"
"1353","GO:0010113","negative regulation of systemic acquired resistance",7,0,0.01,1353,"1.000","1.0000"
"1354","GO:0010114","response to red light",103,0,0.19,1354,"1.000","1.0000"
"1355","GO:0010115","regulation of abscisic acid biosynthetic process",22,0,0.04,1355,"1.000","1.0000"
"1356","GO:0010116","positive regulation of abscisic acid biosynthetic process",11,0,0.02,1356,"1.000","1.0000"
"1357","GO:0010117","photoprotection",16,0,0.03,1357,"1.000","1.0000"
"1358","GO:0010119","regulation of stomatal movement",129,0,0.24,1358,"1.000","1.0000"
"1359","GO:0010120","camalexin biosynthetic process",20,0,0.04,1359,"1.000","1.0000"
"1360","GO:0010135","ureide metabolic process",5,0,0.01,1360,"1.000","1.0000"
"1361","GO:0010136","ureide catabolic process",5,0,0.01,1361,"1.000","1.0000"
"1362","GO:0010138","pyrimidine ribonucleotide salvage",5,0,0.01,1362,"1.000","1.0000"
"1363","GO:0010143","cutin biosynthetic process",30,0,0.06,1363,"1.000","1.0000"
"1364","GO:0010148","transpiration",7,0,0.01,1364,"1.000","1.0000"
"1365","GO:0010152","pollen maturation",20,0,0.04,1365,"1.000","1.0000"
"1366","GO:0010155","regulation of proton transport",5,0,0.01,1366,"1.000","1.0000"
"1367","GO:0010158","abaxial cell fate specification",14,0,0.03,1367,"1.000","1.0000"
"1368","GO:0010161","red light signaling pathway",7,0,0.01,1368,"1.000","1.0000"
"1369","GO:0010162","seed dormancy process",59,0,0.11,1369,"1.000","1.0000"
"1370","GO:0010165","response to X-ray",6,0,0.01,1370,"1.000","1.0000"
"1371","GO:0010167","response to nitrate",40,0,0.07,1371,"1.000","1.0000"
"1372","GO:0010182","sugar mediated signaling pathway",47,0,0.09,1372,"1.000","1.0000"
"1373","GO:0010183","pollen tube guidance",52,0,0.1,1373,"1.000","1.0000"
"1374","GO:0010185","regulation of cellular defense response",7,0,0.01,1374,"1.000","1.0000"
"1375","GO:0010187","negative regulation of seed germination",29,0,0.05,1375,"1.000","1.0000"
"1376","GO:0010188","response to microbial phytotoxin",5,0,0.01,1376,"1.000","1.0000"
"1377","GO:0010189","vitamin E biosynthetic process",15,0,0.03,1377,"1.000","1.0000"
"1378","GO:0010190","cytochrome b6f complex assembly",8,0,0.01,1378,"1.000","1.0000"
"1379","GO:0010191","mucilage metabolic process",42,0,0.08,1379,"1.000","1.0000"
"1380","GO:0010192","mucilage biosynthetic process",33,0,0.06,1380,"1.000","1.0000"
"1381","GO:0010193","response to ozone",26,0,0.05,1381,"1.000","1.0000"
"1382","GO:0010196","nonphotochemical quenching",18,0,0.03,1382,"1.000","1.0000"
"1383","GO:0010197","polar nucleus fusion",29,0,0.05,1383,"1.000","1.0000"
"1384","GO:0010199","organ boundary specification between lateral organs and the meristem",9,0,0.02,1384,"1.000","1.0000"
"1385","GO:0010200","response to chitin",17,0,0.03,1385,"1.000","1.0000"
"1386","GO:0010205","photoinhibition",13,0,0.02,1386,"1.000","1.0000"
"1387","GO:0010206","photosystem II repair",12,0,0.02,1387,"1.000","1.0000"
"1388","GO:0010207","photosystem II assembly",34,0,0.06,1388,"1.000","1.0000"
"1389","GO:0010208","pollen wall assembly",52,0,0.1,1389,"1.000","1.0000"
"1390","GO:0010212","response to ionizing radiation",27,0,0.05,1390,"1.000","1.0000"
"1391","GO:0010214","seed coat development",61,0,0.11,1391,"1.000","1.0000"
"1392","GO:0010215","cellulose microfibril organization",18,0,0.03,1392,"1.000","1.0000"
"1393","GO:0010218","response to far red light",55,0,0.1,1393,"1.000","1.0000"
"1394","GO:0010219","regulation of vernalization response",5,0,0.01,1394,"1.000","1.0000"
"1395","GO:0010222","stem vascular tissue pattern formation",7,0,0.01,1395,"1.000","1.0000"
"1396","GO:0010223","secondary shoot formation",33,0,0.06,1396,"1.000","1.0000"
"1397","GO:0010226","response to lithium ion",5,0,0.01,1397,"1.000","1.0000"
"1398","GO:0010227","floral organ abscission",25,0,0.05,1398,"1.000","1.0000"
"1399","GO:0010228","vegetative to reproductive phase transition of meristem",487,0,0.9,1399,"1.000","1.0000"
"1400","GO:0010229","inflorescence development",28,0,0.05,1400,"1.000","1.0000"
"1401","GO:0010230","alternative respiration",10,0,0.02,1401,"1.000","1.0000"
"1402","GO:0010231","maintenance of seed dormancy",9,0,0.02,1402,"1.000","1.0000"
"1403","GO:0010232","vascular transport",25,0,0.05,1403,"1.000","1.0000"
"1404","GO:0010233","phloem transport",25,0,0.05,1404,"1.000","1.0000"
"1405","GO:0010235","guard mother cell cytokinesis",6,0,0.01,1405,"1.000","1.0000"
"1406","GO:0010236","plastoquinone biosynthetic process",9,0,0.02,1406,"1.000","1.0000"
"1407","GO:0010239","chloroplast mRNA processing",10,0,0.02,1407,"1.000","1.0000"
"1408","GO:0010246","rhamnogalacturonan I biosynthetic process",5,0,0.01,1408,"1.000","1.0000"
"1409","GO:0010252","auxin homeostasis",39,0,0.07,1409,"1.000","1.0000"
"1410","GO:0010255","glucose mediated signaling pathway",9,0,0.02,1410,"1.000","1.0000"
"1411","GO:0010256","endomembrane system organization",146,0,0.27,1411,"1.000","1.0000"
"1412","GO:0010257","NADH dehydrogenase complex assembly",30,0,0.06,1412,"1.000","1.0000"
"1413","GO:0010258","NADH dehydrogenase complex (plastoquinone) assembly",8,0,0.01,1413,"1.000","1.0000"
"1414","GO:0010262","somatic embryogenesis",22,0,0.04,1414,"1.000","1.0000"
"1415","GO:0010264","myo-inositol hexakisphosphate biosynthetic process",8,0,0.01,1415,"1.000","1.0000"
"1416","GO:0010267","ta-siRNA processing",17,0,0.03,1416,"1.000","1.0000"
"1417","GO:0010268","brassinosteroid homeostasis",10,0,0.02,1417,"1.000","1.0000"
"1418","GO:0010271","regulation of chlorophyll catabolic process",6,0,0.01,1418,"1.000","1.0000"
"1419","GO:0010272","response to silver ion",5,0,0.01,1419,"1.000","1.0000"
"1420","GO:0010274","hydrotropism",13,0,0.02,1420,"1.000","1.0000"
"1421","GO:0010275","NAD(P)H dehydrogenase complex assembly",11,0,0.02,1421,"1.000","1.0000"
"1422","GO:0010286","heat acclimation",57,0,0.11,1422,"1.000","1.0000"
"1423","GO:0010288","response to lead ion",5,0,0.01,1423,"1.000","1.0000"
"1424","GO:0010304","PSII associated light-harvesting complex II catabolic process",9,0,0.02,1424,"1.000","1.0000"
"1425","GO:0010305","leaf vascular tissue pattern formation",43,0,0.08,1425,"1.000","1.0000"
"1426","GO:0010306","rhamnogalacturonan II biosynthetic process",9,0,0.02,1426,"1.000","1.0000"
"1427","GO:0010310","regulation of hydrogen peroxide metabolic process",19,0,0.04,1427,"1.000","1.0000"
"1428","GO:0010311","lateral root formation",62,0,0.11,1428,"1.000","1.0000"
"1429","GO:0010315","auxin export across the plasma membrane",21,0,0.04,1429,"1.000","1.0000"
"1430","GO:0010321","regulation of vegetative phase change",5,0,0.01,1430,"1.000","1.0000"
"1431","GO:0010325","raffinose family oligosaccharide biosynthetic process",5,0,0.01,1431,"1.000","1.0000"
"1432","GO:0010332","response to gamma radiation",17,0,0.03,1432,"1.000","1.0000"
"1433","GO:0010336","gibberellic acid homeostasis",11,0,0.02,1433,"1.000","1.0000"
"1434","GO:0010337","regulation of salicylic acid metabolic process",26,0,0.05,1434,"1.000","1.0000"
"1435","GO:0010338","leaf formation",8,0,0.01,1435,"1.000","1.0000"
"1436","GO:0010344","seed oilbody biogenesis",9,0,0.02,1436,"1.000","1.0000"
"1437","GO:0010345","suberin biosynthetic process",20,0,0.04,1437,"1.000","1.0000"
"1438","GO:0010346","shoot axis formation",33,0,0.06,1438,"1.000","1.0000"
"1439","GO:0010358","leaf shaping",7,0,0.01,1439,"1.000","1.0000"
"1440","GO:0010359","regulation of anion channel activity",13,0,0.02,1440,"1.000","1.0000"
"1441","GO:0010363","regulation of plant-type hypersensitive response",28,0,0.05,1441,"1.000","1.0000"
"1442","GO:0010364","regulation of ethylene biosynthetic process",9,0,0.02,1442,"1.000","1.0000"
"1443","GO:0010371","regulation of gibberellin biosynthetic process",12,0,0.02,1443,"1.000","1.0000"
"1444","GO:0010374","stomatal complex development",105,0,0.19,1444,"1.000","1.0000"
"1445","GO:0010375","stomatal complex patterning",24,0,0.04,1445,"1.000","1.0000"
"1446","GO:0010376","stomatal complex formation",6,0,0.01,1446,"1.000","1.0000"
"1447","GO:0010380","regulation of chlorophyll biosynthetic process",28,0,0.05,1447,"1.000","1.0000"
"1448","GO:0010383","cell wall polysaccharide metabolic process",183,0,0.34,1448,"1.000","1.0000"
"1449","GO:0010384","cell wall proteoglycan metabolic process",17,0,0.03,1449,"1.000","1.0000"
"1450","GO:0010389","regulation of G2/M transition of mitotic cell cycle",30,0,0.06,1450,"1.000","1.0000"
"1451","GO:0010393","galacturonan metabolic process",195,0,0.36,1451,"1.000","1.0000"
"1452","GO:0010395","rhamnogalacturonan I metabolic process",8,0,0.01,1452,"1.000","1.0000"
"1453","GO:0010396","rhamnogalacturonan II metabolic process",9,0,0.02,1453,"1.000","1.0000"
"1454","GO:0010404","cell wall hydroxyproline-rich glycoprotein metabolic process",17,0,0.03,1454,"1.000","1.0000"
"1455","GO:0010405","arabinogalactan protein metabolic process",16,0,0.03,1455,"1.000","1.0000"
"1456","GO:0010410","hemicellulose metabolic process",109,0,0.2,1456,"1.000","1.0000"
"1457","GO:0010411","xyloglucan metabolic process",54,0,0.1,1457,"1.000","1.0000"
"1458","GO:0010413","glucuronoxylan metabolic process",13,0,0.02,1458,"1.000","1.0000"
"1459","GO:0010417","glucuronoxylan biosynthetic process",13,0,0.02,1459,"1.000","1.0000"
"1460","GO:0010424","DNA methylation on cytosine within a CG sequence",8,0,0.01,1460,"1.000","1.0000"
"1461","GO:0010431","seed maturation",103,0,0.19,1461,"1.000","1.0000"
"1462","GO:0010432","bract development",5,0,0.01,1462,"1.000","1.0000"
"1463","GO:0010438","cellular response to sulfur starvation",6,0,0.01,1463,"1.000","1.0000"
"1464","GO:0010439","regulation of glucosinolate biosynthetic process",11,0,0.02,1464,"1.000","1.0000"
"1465","GO:0010440","stomatal lineage progression",28,0,0.05,1465,"1.000","1.0000"
"1466","GO:0010441","guard cell development",7,0,0.01,1466,"1.000","1.0000"
"1467","GO:0010442","guard cell morphogenesis",6,0,0.01,1467,"1.000","1.0000"
"1468","GO:0010444","guard mother cell differentiation",14,0,0.03,1468,"1.000","1.0000"
"1469","GO:0010447","response to acidic pH",6,0,0.01,1469,"1.000","1.0000"
"1470","GO:0010449","root meristem growth",54,0,0.1,1470,"1.000","1.0000"
"1471","GO:0010451","floral meristem growth",5,0,0.01,1471,"1.000","1.0000"
"1472","GO:0010453","regulation of cell fate commitment",9,0,0.02,1472,"1.000","1.0000"
"1473","GO:0010455","positive regulation of cell fate commitment",5,0,0.01,1473,"1.000","1.0000"
"1474","GO:0010476","gibberellin mediated signaling pathway",64,0,0.12,1474,"1.000","1.0000"
"1475","GO:0010492","maintenance of shoot apical meristem identity",25,0,0.05,1475,"1.000","1.0000"
"1476","GO:0010496","intercellular transport",24,0,0.04,1476,"1.000","1.0000"
"1477","GO:0010497","plasmodesmata-mediated intercellular transport",18,0,0.03,1477,"1.000","1.0000"
"1478","GO:0010498","proteasomal protein catabolic process",247,0,0.46,1478,"1.000","1.0000"
"1479","GO:0010500","transmitting tissue development",5,0,0.01,1479,"1.000","1.0000"
"1480","GO:0010506","regulation of autophagy",21,0,0.04,1480,"1.000","1.0000"
"1481","GO:0010507","negative regulation of autophagy",7,0,0.01,1481,"1.000","1.0000"
"1482","GO:0010508","positive regulation of autophagy",9,0,0.02,1482,"1.000","1.0000"
"1483","GO:0010520","regulation of reciprocal meiotic recombination",8,0,0.01,1483,"1.000","1.0000"
"1484","GO:0010540","basipetal auxin transport",20,0,0.04,1484,"1.000","1.0000"
"1485","GO:0010555","response to mannitol",21,0,0.04,1485,"1.000","1.0000"
"1486","GO:0010556","regulation of macromolecule biosynthetic process",2538,0,4.69,1486,"1.000","1.0000"
"1487","GO:0010557","positive regulation of macromolecule biosynthetic process",509,0,0.94,1487,"1.000","1.0000"
"1488","GO:0010558","negative regulation of macromolecule biosynthetic process",339,0,0.63,1488,"1.000","1.0000"
"1489","GO:0010562","positive regulation of phosphorus metabolic process",29,0,0.05,1489,"1.000","1.0000"
"1490","GO:0010563","negative regulation of phosphorus metabolic process",25,0,0.05,1490,"1.000","1.0000"
"1491","GO:0010564","regulation of cell cycle process",167,0,0.31,1491,"1.000","1.0000"
"1492","GO:0010565","regulation of cellular ketone metabolic process",156,0,0.29,1492,"1.000","1.0000"
"1493","GO:0010569","regulation of double-strand break repair via homologous recombination",6,0,0.01,1493,"1.000","1.0000"
"1494","GO:0010581","regulation of starch biosynthetic process",8,0,0.01,1494,"1.000","1.0000"
"1495","GO:0010582","floral meristem determinacy",21,0,0.04,1495,"1.000","1.0000"
"1496","GO:0010584","pollen exine formation",33,0,0.06,1496,"1.000","1.0000"
"1497","GO:0010586","miRNA metabolic process",12,0,0.02,1497,"1.000","1.0000"
"1498","GO:0010587","miRNA catabolic process",8,0,0.01,1498,"1.000","1.0000"
"1499","GO:0010588","cotyledon vascular tissue pattern formation",22,0,0.04,1499,"1.000","1.0000"
"1500","GO:0010589","leaf proximal/distal pattern formation",5,0,0.01,1500,"1.000","1.0000"
"1501","GO:0010600","regulation of auxin biosynthetic process",17,0,0.03,1501,"1.000","1.0000"
